Date,ASIANPAINT,HDFCBANK,ITC,RELIANCE,TCS
2015-10-16 00:00:00+05:30,835.1433715820312,519.6209106445312,185.28466796875,435.65557861328125,1048.3165283203125
2015-10-19 00:00:00+05:30,832.0676879882812,518.5582275390625,186.42660522460938,458.8480529785156,1055.419921875
2015-10-20 00:00:00+05:30,828.4717407226562,517.1882934570312,185.17843627929688,455.60968017578125,1071.5345458984375
2015-10-21 00:00:00+05:30,810.3019409179688,517.235595703125,185.1253204345703,454.8000183105469,1077.6043701171875
2015-10-23 00:00:00+05:30,812.5258178710938,523.6124267578125,190.33042907714844,455.109619140625,1083.00390625
2015-10-26 00:00:00+05:30,773.8207397460938,520.305908203125,189.3478240966797,449.0138854980469,1082.748046875
2015-10-27 00:00:00+05:30,782.71630859375,524.74609375,189.082275390625,447.4422912597656,1080.421630859375
2015-10-28 00:00:00+05:30,785.9898681640625,525.0294799804688,188.65736389160156,446.2041320800781,1079.5682373046875
2015-10-29 00:00:00+05:30,786.938720703125,521.2742309570312,185.8954620361328,448.1328125,1065.161376953125
2015-10-30 00:00:00+05:30,788.1723022460938,519.4083251953125,177.7426300048828,451.3235168457031,1065.09716796875
2015-11-02 00:00:00+05:30,787.6504516601562,511.6143493652344,179.0970001220703,457.0859680175781,1074.55224609375
2015-11-03 00:00:00+05:30,772.5634155273438,512.4646606445312,177.84884643554688,460.61004638671875,1085.69287109375
2015-11-04 00:00:00+05:30,761.1771850585938,510.95306396484375,178.30032348632812,453.03802490234375,1081.573974609375
2015-11-05 00:00:00+05:30,764.6403198242188,510.0792236328125,179.07044982910156,446.0373840332031,1059.7398681640625
2015-11-06 00:00:00+05:30,760.2283325195312,510.5752258300781,179.36256408691406,453.5618896484375,1069.600341796875
2015-11-09 00:00:00+05:30,774.65087890625,502.9702453613281,182.20413208007812,457.7764892578125,1054.91650390625
2015-11-10 00:00:00+05:30,757.002197265625,498.152099609375,178.85801696777344,439.441650390625,1049.281982421875
2015-11-13 00:00:00+05:30,759.46923828125,496.94757080078125,175.16665649414062,444.3468322753906,1023.350341796875
2015-11-16 00:00:00+05:30,759.9910278320312,501.151611328125,179.6812744140625,444.942138671875,1013.6182861328125
2015-11-17 00:00:00+05:30,766.3485107421875,501.0808410644531,185.41744995117188,441.8227844238281,1020.4261474609375
2015-11-18 00:00:00+05:30,779.7273559570312,495.31787109375,184.7535400390625,434.3221740722656,1003.7360229492188
2015-11-19 00:00:00+05:30,781.57763671875,504.9068298339844,186.9843292236328,445.1564025878906,1008.4744873046875
2015-11-20 00:00:00+05:30,786.7963256835938,505.8279724121094,182.9477081298828,450.9187927246094,1023.7560424804688
2015-11-23 00:00:00+05:30,806.8173828125,503.56060791015625,179.1235809326172,454.20477294921875,1020.6400756835938
2015-11-24 00:00:00+05:30,812.795166015625,502.7575378417969,178.4065399169922,460.8481750488281,1010.7794799804688
2015-11-26 00:00:00+05:30,817.7767333984375,502.5686950683594,182.07138061523438,470.8251953125,1001.218017578125
2015-11-27 00:00:00+05:30,815.1672973632812,509.8666076660156,182.89459228515625,466.25341796875,1004.54736328125
2015-11-30 00:00:00+05:30,795.6207885742188,509.0872802734375,183.8506317138672,460.56243896484375,1013.169677734375
2015-12-01 00:00:00+05:30,801.4088745117188,511.5671081542969,183.9037628173828,459.9909362792969,1008.1967163085938
2015-12-02 00:00:00+05:30,805.1568603515625,509.1109313964844,185.57679748535156,465.72955322265625,1009.605712890625
2015-12-03 00:00:00+05:30,799.3213500976562,508.6149597167969,182.3634490966797,465.37237548828125,1003.4378662109375
